openalex_id,issn,issn_l,is_in_doaj,is_core,publisher_id,publisher
S4210215266,2602-3792,2602-3792,True,False,P4310318380,Süleyman Demirel University
S4210186558,2602-3830,2602-3512,False,False,P4310318380,Süleyman Demirel University
S4210183877,2602-3946,2458-7508,True,False,,
S4210208772,2602-3997,2602-3997,False,False,P4310318380,Süleyman Demirel University
S4210178247,2602-4241,2602-4241,False,False,P4310318380,Süleyman Demirel University
S4210202971,2602-4438,2602-4438,True,False,,
S4210214590,2602-456X,2602-456X,False,False,,
S4210174283,2603-7475,2603-7475,False,False,,
S2737284857,2604-1227,0187-4519,True,False,P4310320990,Elsevier BV
S4210170762,2611-4127,2611-4127,False,True,,
S4210170762,2611-4135,2611-4127,False,True,,
S4210189007,2614-0039,2088-7396,True,False,P4310319805,Ahmad Dahlan University
S4210199577,2614-0047,2614-0047,False,False,,
S4210213495,2614-154X,2614-154X,False,False,P4310315275,UHAMKA Press
S4210213495,2614-1558,2614-154X,False,False,P4310315275,UHAMKA Press
S4210200569,2614-4425,2580-1716,True,False,P4310315047,Institut Agama Islam Negeri (IAIN) Salatiga
S4210237354,2614-5960,2614-5960,True,False,P4310315224,Prodi Pendidikan Matematika
S4210232531,2614-7432,2614-7432,False,False,P4310311551,International Journal of Business Science and Applied Management
S4210207034,2614-8129,2614-8137,False,False,,
S4210207034,2614-8137,2614-8137,False,False,,
S4210208084,2614-8234,2460-7797,False,False,P4310315125,Muhammadiyah University of Jakarta
S4210235660,2615-0905,2615-0905,False,False,,
S4210223057,2615-174X,2615-174X,True,False,,
S4210182160,2615-2223,2088-0685,True,False,P4310314900,Universitas Muhammadiyah Semarang
S4210237354,2615-4137,2614-5960,True,False,P4310315224,Prodi Pendidikan Matematika
S4210209788,2615-420X,2599-3216,False,False,P4310315126,Sekolah Tinggi Agama Islam Negeri (STAIN) Pekalongan
S4210169187,2615-4900,2086-3632,False,False,P4310315028,LP2M IAIN Samarinda
S4210241023,2615-5168,2301-5985,True,False,,
S4210223057,2615-5648,2615-174X,True,False,,
S4210201729,2615-6091,1858-4543,False,False,,
S4210194320,2615-6881,2615-6881,False,False,,
S4210196681,2615-9422,2615-9422,True,False,,
S4210189396,2616-3810,2414-3383,False,False,,
S4210218690,2616-4906,2523-0212,False,False,,
S4210183690,2616-5066,2544-2287,False,False,,
S4210225137,2616-5546,2616-5546,True,False,P4310314043,Grodno State Medical University
S4210228844,2616-6410,1728-2624,False,False,P4310322548,Taras Shevchenko National University of Kyiv
S4210186653,2616-8103,2616-8103,False,False,,
S4210186653,2616-8111,2616-8103,False,False,,
S4210198745,2616-9053,2616-9053,True,False,,
S4210198745,2616-9061,2616-9053,True,False,,
S4210171327,2616-9541,2070-836X,True,False,P4310318215,"Universidad Nacional de Ancash ""Santiago Antunez de Mayolo"""
S4210229380,2617-0108,2617-0108,True,False,P4310321141,Oles Honchar Dnipro National University
S4210178685,2617-4162,2617-4162,True,False,,
S4210178685,2617-4170,2617-4162,True,False,,
S2739469240,2617-5207,2455-5274,False,False,P4310318716,Society for Health Care & Research Development
S4210186634,2617-9695,2617-9695,False,False,,
S4210186634,2617-9709,2617-9695,False,False,,
S4210217852,2618-5946,2618-5946,False,False,P4310318380,Süleyman Demirel University
S4210199127,2618-5954,2618-5954,False,False,,
S4387288962,2618-6195,2618-6195,False,False,,
S4210200345,2618-6616,2618-6616,True,False,P4310318380,Süleyman Demirel University
S4210200800,2618-7116,2618-7116,False,False,,
S89418226,2618-7620,1560-4071,True,False,P4360969287,Russian Society of Cardiology
S4210178911,2618-8112,2305-3100,True,False,P4310312841,Southern Institute of Management
S4210209871,2618-8716,2618-8716,False,False,,
S4210200800,2618-9704,2618-7116,False,False,,
S4210236265,2619-1474,1999-849X,False,False,P4310312870,Finance University under the Government of the Russian Federation
S4210220442,2619-4066,1794-6638,True,False,,
S4210233829,2619-6174,0123-4072,True,False,P4310318851,Universidad de Manizales
S4210208949,2619-9130,2619-9130,False,False,,
S4387285805,2620-3022,2620-3030,False,False,,
S4387285805,2620-3030,2620-3030,False,False,,
S4210218495,2620-3073,2086-7425,True,False,P4310315236,Jakarta State University
S4210236109,2620-3278,2598-2184,False,False,,
S4210178743,2620-3812,2620-3812,True,False,P4310314900,Universitas Muhammadiyah Semarang
S4210178743,2620-8091,2620-3812,True,False,P4310314900,Universitas Muhammadiyah Semarang
S4387283824,2620-9535,2620-9535,True,False,,
S4210232531,2621-2862,2614-7432,False,False,P4310311551,International Journal of Business Science and Applied Management
S4210239193,2621-7147,2621-7147,True,False,,
S4210239193,2621-7155,2621-7147,True,False,,
S4387283824,2621-8453,2620-9535,True,False,,
S4210189046,2621-9867,2407-3849,True,False,,
S4210196236,2622-3740,2622-3740,False,False,,
S4210209847,2622-8882,2622-8882,True,False,,
S4210209847,2622-9935,2622-8882,True,False,,
S4210231345,2623-064X,2580-8737,True,False,,
S4210241124,2624-0548,2624-0548,False,False,,
S4210238325,2624-3733,2624-3733,False,True,P4310320348,Dove Medical Press
S4210221348,2624-8557,2624-8557,False,False,,
S4210211237,2626-8493,2626-8493,False,True,,
S4210209967,2630-5631,2147-7523,True,False,P4310318360,Sakarya University
S4210190581,2630-5836,2630-5836,False,False,P4310318380,Süleyman Demirel University
S4210212473,2630-6220,2630-6220,False,False,P4310318380,Süleyman Demirel University
S4210240661,2630-6336,2630-6336,False,False,P4310318380,Süleyman Demirel University
S4306509662,2630-6409,1301-3688,True,False,,
S4210238689,2631-6773,2631-6773,False,False,,
S4210183932,2631-6862,1938-7806,False,True,P4310319811,Emerald Publishing Limited
S4210177074,2632-3834,2632-3834,False,False,,
S4210170764,2632-7376,2632-7376,False,True,P4310311648,Oxford University Press
S4210241125,2633-1357,2633-1357,False,True,P4310320083,IOP Publishing
S4210176519,2636-2139,2636-2139,True,False,,
S4210176519,2636-2147,2636-2139,True,False,,
S4210188742,2636-7807,2149-9845,True,False,,
S4210225402,2636-8064,1300-5707,False,False,,
S4210219107,2638-1311,2638-1311,False,True,,
S37340297,2639-7390,2008-8752,False,True,P4310320186,Birkhäuser
S4210186102,2641-4406,2641-4406,True,False,,
S4210186102,2641-4414,2641-4406,True,False,,
S4210194346,2644-4542,2644-4542,False,False,,
S4210194346,2644-4917,2644-4542,False,False,,
S4210206534,2645-7776,2588-4344,False,False,,
S4210211239,2651-2629,2651-2629,False,False,,
S4210219715,2651-3153,2651-3153,False,False,P4310320331,Galenos Yayinevi
S4210224161,2651-5474,2651-5474,True,False,P4310318380,Süleyman Demirel University
S4210192996,2652-1768,2652-1768,False,True,P4310317952,Episteme Health
S4210175952,2652-1954,1975-0080,False,True,P4362643899,Global Vision Press
S4210216050,2652-1989,2093-9655,False,True,,
S2764760048,2652-2233,1738-9968,False,True,P4353079759,Science and Engineering Research Support Society
S4210215148,2652-3310,2652-3310,False,True,,
S2736590539,2654-4008,2088-155X,False,False,P4310314998,Udayana University
S4210233042,2654-5365,2654-5365,False,False,,
S4210233042,2654-5373,2654-5365,False,False,,
S4210216994,2655-8122,2302-5697,False,False,P4310314998,Udayana University
S4210236374,2655-853X,2655-853X,True,False,,
S4210208281,2655-9552,0216-6747,True,False,P4310315253,Universitas Islam Sultan Agung
S4210180304,2655-9986,2655-9986,True,False,,
S4210208332,2656-0003,2656-0003,True,False,,
S2764469077,2656-0097,0975-1491,False,True,P4322697801,Innovare Academic Sciences
S4210235415,2656-3290,1410-9867,False,False,P4310315015,Petra Christian University
S4210207042,2656-3355,2656-3355,False,False,,
S4210179536,2656-7512,1979-8431,False,False,P4310315052,Indonesian Institute of Sciences
S4210198048,2657-0726,2086-0064,False,False,P4310314932,Universitas Islam Negeri Maulana Malik Ibrahim
S4210197573,2657-1781,2599-3046,False,False,,
S4210214718,2657-3008,2451-4160,False,False,P4310320322,De Gruyter Open
S4210219460,2658-3143,2658-3143,True,False,P4310318408,ANP Publishing
S2739251931,2658-5022,1681-1062,False,False,P4310312646,Russian Language Institute
S4210236349,2658-6738,0869-8678,False,False,,
S4210241180,2658-7181,2658-7181,True,False,,
S4210241180,2658-7270,2658-7181,True,False,,
S4210226258,2658-8218,2658-8218,False,False,P4310311002,Mediterranean BioMedical Journals
S4210202188,2659-3904,2659-3904,True,False,P4310321468,Centro de Estudios Financieros
S4210216847,2659-9716,2659-9716,True,False,,
S4210236122,2661-3158,2661-3158,False,True,,
S4210237160,2661-7323,2661-7323,False,False,,
S4210237160,2661-7617,2661-7323,False,False,,
S4210216644,2662-2009,2538-225X,False,True,P4310320186,Birkhäuser
S90281530,2662-2033,1735-8787,False,True,P4310320186,Birkhäuser
S4210212961,2662-5571,2447-9462,False,True,P4310319900,Springer Science+Business Media
S4210228805,2663-2187,2663-2187,True,False,,
S4210183363,2663-2365,2413-9610,True,False,P4310321069,Business Perspectives
S4210216471,2663-2675,2663-2675,True,False,,
S4210216471,2663-2683,2663-2675,True,False,,
S4210229380,2663-6824,2617-0108,True,False,P4310321141,Oles Honchar Dnipro National University
S4210207844,2664-1488,2664-1488,False,False,,
S4210207844,2664-1496,2664-1488,False,False,,
S4210176841,2664-4452,2664-4452,True,False,P4310321436,National University of Life and Environmental Sciences of Ukraine
S4210176841,2664-4460,2664-4452,True,False,P4310321436,National University of Life and Environmental Sciences of Ukraine
S4210237963,2664-8148,2664-8148,False,False,,
S2739425593,2665-0428,0041-8811,True,False,,
S2737829505,2665-4814,2011-0324,True,False,P4310318878,Universidad Icesi
S4210215646,2666-0547,2666-0547,False,True,P4310320990,Elsevier BV
S4210208567,2666-1020,2666-1020,False,True,P4310320990,Elsevier BV
S2736981714,2666-223X,1674-862X,True,True,P4310320990,Elsevier BV
S4210181721,2666-2469,2666-2469,False,True,P4310320990,Elsevier BV
S4210207485,2666-2612,2666-2612,False,True,P4310320990,Elsevier BV
S4210200693,2666-2779,2666-2779,False,True,P4310320990,Elsevier BV
S4210231516,2666-3880,2666-3880,False,True,P4310320990,Elsevier BV
S4210217838,2666-478X,2666-478X,False,True,P4310320990,Elsevier BV
S4210190588,2666-6294,2666-6294,False,True,P4310320990,Elsevier BV
S4210189307,2666-7150,2666-7150,True,False,P4310320448,Medknow
S4210236680,2666-769X,2666-769X,False,True,P4310320990,Elsevier BV
S4210193186,2666-8289,2666-8289,False,True,P4310320990,Elsevier BV
S85159623,2667-1212,1874-4478,False,True,P4310320079,Bentham Science Publishers
S4210199963,2667-1646,2667-1646,False,True,P4310320990,Elsevier BV
S4210198795,2667-4203,2667-4203,False,False,P4310318380,Süleyman Demirel University
S4210233517,2667-4262,2667-4262,False,False,P4310318380,Süleyman Demirel University
S4390573853,2667-5455,2667-5455,True,False,,
S4210176463,2667-6710,2667-6710,False,False,P4310318287,"Association of Food Technology, Turkey"
S4210176463,2667-7326,2667-6710,False,False,P4310318287,"Association of Food Technology, Turkey"
S4210232446,2667-7466,2667-7474,True,False,,
S4210232446,2667-7474,2667-7474,True,False,,
S4210239986,2667-8268,2667-8268,False,False,P4310318287,"Association of Food Technology, Turkey"
S4210181387,2667-8519,2147-1339,False,False,,
S4210223827,2668-778X,2668-778X,False,False,,
S4210208655,2668-7798,2668-7798,False,False,,
S4210220980,2669-1361,2669-1361,False,True,,
S4210220980,2669-2600,2669-1361,False,True,,
S4210180299,2669-2791,2669-2791,False,False,,
S4210182797,2672-7226,1823-8556,False,False,,
S4210176742,2674-7332,2596-0334,True,False,,
S4210177149,2674-7758,2674-7758,False,False,,
S4210207512,2674-8215,2674-8215,False,False,,
S4210178352,2675-150X,2176-7025,True,False,,
S4210208090,2676-184X,2676-184X,True,False,,
S4210230546,2676-3451,2676-3451,True,False,,
S4210186607,2676-7104,2676-7104,True,False,,
S4387280630,2683-328X,2683-328X,True,False,,
S4210208332,2684-7167,2656-0003,True,False,,
S4210177582,2684-9062,2684-9062,True,False,P4310310978,Unlam Press
S4210194696,2684-9186,2684-9186,False,False,,
S4210197494,2685-0184,2407-7097,False,False,,
S4210201027,2685-3353,2685-3353,False,False,,
S4210201027,2685-3450,2685-3353,False,False,,
S4210180304,2685-4074,2655-9986,True,False,,
S4306518445,2685-7871,2252-3979,False,False,P4310315220,State University of Surabaya
S4210227679,2686-4916,2686-4916,False,False,,
S4210240754,2686-519X,2686-519X,False,False,,
S4210227679,2686-5238,2686-4916,False,False,,
S4210207595,2686-8075,2686-8075,True,False,,
S4210232807,2686-8784,2311-1402,False,False,P4310312826,Nizhnevartovsk State University
S4306508675,2686-9012,2686-9012,False,False,,
S4210176877,2687-0290,2079-1690,False,False,,
S4210238818,2687-0304,2074-7306,False,False,,
S4210178147,2687-1955,1305-2489,True,False,P4310318287,"Association of Food Technology, Turkey"
S2764483976,2687-3532,1301-3904,False,False,P4310320331,Galenos Yayinevi
S4210204010,2687-3788,2687-3788,True,False,,
S4210180154,2688-4887,2380-193X,False,True,P4310320443,"Mary Ann Liebert, Inc."
S2737080042,2688-8211,2284-5666,False,False,P4310320470,Penn State University Press
S4210208781,2689-4653,2689-4653,False,True,P4310320443,"Mary Ann Liebert, Inc."
S4210196564,2689-5846,2689-5846,False,True,,
S4210207082,2689-5870,2689-5870,True,True,,
S4210194434,2690-1692,2690-1692,False,True,,
S4210223543,2690-2788,2690-2788,True,False,,
S4210216477,2690-5949,2690-5949,False,True,P4310320443,"Mary Ann Liebert, Inc."
S4210218130,2691-0667,2691-0667,True,False,,
S4210215867,2692-0344,2692-0344,False,False,,
S4210209596,2700-2497,2700-2497,False,False,,
S4210202125,2703-1322,2703-1322,False,False,,
S4210232124,2704-5277,1800-7007,False,False,P4310321103,Institute for Montenegrin Language and Literature
S4210185718,2704-5528,2704-5528,False,False,,
S4210185718,2704-7156,2704-5528,False,False,,
S4387284557,2704-8012,2704-8012,True,False,,
S4210190537,2706-5928,2309-8937,True,False,,
S4210198179,2706-6525,2706-6525,False,False,,
S4210240809,2706-7564,2706-7564,False,True,,
S4210198179,2706-8285,2706-6525,False,False,,
S4210236937,2706-9346,2706-9346,True,False,,
S4210198179,2706-9362,2706-6525,False,False,,
S4210219575,2708-1818,2708-1818,False,False,,
S2737568342,2708-4957,1994-1749,True,False,P4310321674,Zhytomyr State University of Technology
S4210225137,2708-5309,2616-5546,True,False,P4310314043,Grodno State Medical University
S4210215148,2709-2119,2652-3310,False,True,,
S4210202126,2709-4642,2709-4642,True,False,,
S4210202126,2709-4650,2709-4642,True,False,,
S4210237229,2709-7986,2709-7986,True,False,P4310321673,H.S. Skovoroda Kharkov National Pedagogical University
S4210208090,2710-8856,2676-184X,True,False,,
S4210177874,2712-7613,2712-7613,True,False,,
S4210177874,2712-7621,2712-7613,True,False,,
S4210189497,2712-9772,2311-0104,False,False,,
S4210192813,2713-0029,2072-0920,True,False,,
S4210207663,2713-1785,1814-3326,True,False,,
S4210215813,2713-3079,2713-3079,False,False,,
S4387285280,2714-786X,2303-114X,False,False,P4310319805,Ahmad Dahlan University
S4210177582,2714-9803,2684-9062,True,False,P4310310978,Unlam Press
S4220651013,2716-1560,2716-1560,False,False,,
S4387290186,2716-1587,2716-1587,True,False,,
S4210179210,2716-1595,2716-1595,True,False,,
S4210201367,2716-1609,2716-1609,True,False,,
S4387290186,2716-3229,2716-1587,True,False,,
S4210201367,2716-3725,2716-1609,True,False,,
S4210240172,2716-375X,2716-375X,False,False,,
S4210240172,2716-3768,2716-375X,False,False,,
S4210179210,2716-4160,2716-1595,True,False,,
S4220651013,2716-4217,2716-1560,False,False,,
S4387279027,2716-506X,2301-9115,True,False,P4310315006,Universitas Islam Negeri Sunan Ampel Surabaya
S4210240050,2717-1906,2717-1906,True,False,,
S4210230546,2717-3283,2676-3451,True,False,,
S2738772511,2719-2938,1896-3307,False,False,P4310320322,De Gruyter Open
S4210209947,2719-5864,2049-4092,False,False,P4310320322,De Gruyter Open
S4210171982,2720-9644,2720-9644,False,False,,
S4210203249,2721-0847,2721-0960,False,False,,
S4210171982,2721-0871,2720-9644,False,False,,
S4210203249,2721-0960,2721-0960,False,False,,
S4210215765,2721-3021,2721-3021,False,False,,
S4210215765,2721-303X,2721-3021,False,False,,
S4210182717,2721-5202,2721-5202,False,False,,
S4387289599,2722-1059,2722-1059,True,False,,
S4210217859,2722-2152,2722-2152,False,False,,
S4210217859,2722-2160,2722-2152,False,False,,
